timestamp;temperature;power_output;irradiance
2020-07-12 05:15:00+00:00;9.88;51.58133333;65.65
2020-07-12 05:30:00+00:00;9.94;77.10466667;92.69
2020-07-12 05:45:00+00:00;10;101.8190667;127.66
2020-07-12 06:00:00+00:00;10.16;124.8553333;209.97
2020-07-12 06:15:00+00:00;10.46;146.4592667;275.01
2020-07-12 06:30:00+00:00;10.98;166.7719333;341.91
2020-07-12 06:45:00+00:00;11.69;187.5275333;410.44
2020-07-12 07:00:00+00:00;12.54;207.6688667;464.82
2020-07-12 07:15:00+00:00;13.39;226.7228667;501.2
2020-07-12 07:30:00+00:00;14.12;240.0905333;535.97
2020-07-12 07:45:00+00:00;14.79;249.4224;569.33
2020-07-12 08:00:00+00:00;15.45;255.1518;617.68
2020-07-12 08:15:00+00:00;15.94;292.092;648.87
2020-07-12 08:30:00+00:00;16.47;183.7216;678.1
2020-07-12 08:45:00+00:00;16.96;117.5356667;705.61
2020-07-12 09:00:00+00:00;17.28;138.193;744.15
2020-07-12 09:15:00+00:00;17.41;299.0097333;767.46
2020-07-12 09:30:00+00:00;17.63;139.4416;788.76
2020-07-12 09:45:00+00:00;17.87;324.4306;808.29
2020-07-12 10:00:00+00:00;18.1;320.1212;835.33
2020-07-12 10:15:00+00:00;18.32;206.7138667;849.83
2020-07-12 10:30:00+00:00;18.55;382.0831333;862.32
2020-07-12 10:45:00+00:00;18.76;383.7076667;873.06
2020-07-12 11:00:00+00:00;18.94;284.2504;884.23
2020-07-12 11:15:00+00:00;19.09;304.3380667;888.48
2020-07-12 11:30:00+00:00;19.25;226.2207333;891.01
2020-07-12 11:45:00+00:00;19.41;384.559;892.03
2020-07-12 12:00:00+00:00;19.57;275.4848;887.89
2020-07-12 12:15:00+00:00;19.69;387.6212667;880.98
2020-07-12 12:30:00+00:00;19.76;289.0242667;872.59
2020-07-12 12:45:00+00:00;19.81;349.6088;862.92
2020-07-12 13:00:00+00:00;19.89;304.3404667;842.67
2020-07-12 13:15:00+00:00;20.03;269.2217333;825.49
2020-07-12 13:30:00+00:00;20.2;132.58;806.91
2020-07-12 13:45:00+00:00;20.36;291.9714;787.1
2020-07-12 14:00:00+00:00;20.52;215.1282;753.02
2020-07-12 14:15:00+00:00;20.64;308.7964;726.81
2020-07-12 14:30:00+00:00;20.71;298.9683333;699.83
2020-07-12 14:45:00+00:00;20.75;164.8997333;672.19
2020-07-12 15:00:00+00:00;20.78;231.7724667;627.7
2020-07-12 15:15:00+00:00;20.8;149.9669333;595.6
2020-07-12 15:30:00+00:00;20.78;157.9842667;563.49
2020-07-12 15:45:00+00:00;20.73;161.4892667;531.38
2020-07-12 16:00:00+00:00;20.65;174.7537333;479.47
2020-07-12 16:15:00+00:00;20.59;161.2474667;442.46
2020-07-12 16:30:00+00:00;20.56;127.823;405.84
2020-07-12 16:45:00+00:00;20.49;83.08166667;369.56
2020-07-12 17:00:00+00:00;20.38;93.1692;313.63
2020-07-12 17:15:00+00:00;20.24;68.81473333;275.85
2020-07-12 17:30:00+00:00;20.04;54.3092;239.31
2020-07-12 17:45:00+00:00;19.79;48.99226667;203.84
2020-07-12 18:00:00+00:00;19.49;39.47986667;151.23
2020-07-12 18:15:00+00:00;19.21;26.1248;119.61
2020-07-12 18:30:00+00:00;18.9;17.37946667;90.58
2020-07-12 18:45:00+00:00;18.54;11.34053333;63.83
2020-07-12 19:00:00+00:00;18.16;6.224666667;28.88
2020-07-12 19:15:00+00:00;17.83;2.574266667;28.88
2020-07-12 19:30:00+00:00;17.43;0.420333333;0.17
2020-07-12 19:45:00+00:00;17.1;0.039866667;0.17
2020-07-12 20:00:00+00:00;16.85;0.000733333;0
2020-07-12 20:15:00+00:00;16.58;0;0
2020-07-12 20:30:00+00:00;16.33;0;0
2020-07-12 20:45:00+00:00;16.07;0;0
2020-07-12 21:00:00+00:00;15.71;0;0
2020-07-12 21:15:00+00:00;15.27;0;0
2020-07-12 21:30:00+00:00;14.73;0;0
2020-07-12 21:45:00+00:00;14.25;0;0
2020-07-12 22:00:00+00:00;14.38;0;0
2020-07-12 22:15:00+00:00;14.63;0;0
2020-07-12 22:30:00+00:00;13.8;0;0
2020-07-12 22:45:00+00:00;13.94;0;0
2020-07-12 23:00:00+00:00;13.99;0;0
2020-07-12 23:15:00+00:00;14.2;0;0
2020-07-12 23:30:00+00:00;14.02;0;0
2020-07-12 23:45:00+00:00;13.27;0;0
2020-07-13 00:00:00+00:00;13.53;0;0
2020-07-13 00:15:00+00:00;13.23;0;0
2020-07-13 00:30:00+00:00;12.94;0;0
2020-07-13 00:45:00+00:00;12.57;0;0
2020-07-13 01:00:00+00:00;11.81;0;0
2020-07-13 01:15:00+00:00;10.79;0;0
2020-07-13 01:30:00+00:00;9.99;0;0
2020-07-13 01:45:00+00:00;9.61;0;0
2020-07-13 02:00:00+00:00;9.28;0;0
2020-07-13 02:15:00+00:00;9.56;0;0
2020-07-13 02:30:00+00:00;9.7;0;0
2020-07-13 02:45:00+00:00;9.7;0;0
2020-07-13 03:00:00+00:00;9.57;0;0
2020-07-13 03:15:00+00:00;9.28;0.001333333;0
2020-07-13 03:30:00+00:00;8.79;0.134266667;0
2020-07-13 03:45:00+00:00;8.53;0.844266667;0
2020-07-13 04:00:00+00:00;8.46;4.5868;19.46
2020-07-13 04:15:00+00:00;8.58;9.776533333;19.46
2020-07-13 04:30:00+00:00;9.31;15.31413333;75
2020-07-13 04:45:00+00:00;9.97;20.37853333;87.95
2020-07-13 05:00:00+00:00;10.79;27.3356;130.86
2020-07-13 05:15:00+00:00;11.68;34.03033333;165.08
2020-07-13 05:30:00+00:00;12.44;54.97593333;198.03
2020-07-13 05:45:00+00:00;13.36;67.34793333;229.88
2020-07-13 06:00:00+00:00;14.14;45.4632;284.71
2020-07-13 06:15:00+00:00;14.83;100.8491333;328.7
2020-07-13 06:30:00+00:00;15.57;140.1044667;368.57
2020-07-13 06:45:00+00:00;16.41;158.38;404.83
2020-07-13 07:00:00+00:00;17.01;160.1162;453
2020-07-13 07:15:00+00:00;17.61;184.0962667;488.1
2020-07-13 07:30:00+00:00;18.37;198.7076;520.64
2020-07-13 07:45:00+00:00;18.96;210.7280667;550.95
2020-07-13 08:00:00+00:00;19.31;221.8619333;562.25
2020-07-13 08:15:00+00:00;19.83;232.4022667;574.69
2020-07-13 08:30:00+00:00;20.01;240.8738;595.98
2020-07-13 08:45:00+00:00;20.27;250.672;625.03
2020-07-13 09:00:00+00:00;20.68;259.285;687.97
2020-07-13 09:15:00+00:00;21.06;265.1085333;726.04
2020-07-13 09:30:00+00:00;21.29;274.7298;762.85
2020-07-13 09:45:00+00:00;21.5;278.7216667;798.54
2020-07-13 10:00:00+00:00;21.79;278.3974;826.03
2020-07-13 10:15:00+00:00;22.04;282.4871333;839.43
2020-07-13 10:30:00+00:00;22.19;275.6856667;850.78
2020-07-13 10:45:00+00:00;22.34;282.7734;860.33
2020-07-13 11:00:00+00:00;22.49;289.2134;869.11
2020-07-13 11:15:00+00:00;22.64;266.0954;870.56
2020-07-13 11:30:00+00:00;22.76;250.9098;871.51
2020-07-13 11:45:00+00:00;22.84;298.8392667;872.01
2020-07-13 12:00:00+00:00;22.88;202.0678667;864.66
2020-07-13 12:15:00+00:00;22.91;260.2067333;856.03
2020-07-13 12:30:00+00:00;22.95;287.222;846.11
2020-07-13 12:45:00+00:00;22.99;244.7862;835.08
2020-07-13 13:00:00+00:00;23.01;124.2224;812.89
2020-07-13 13:15:00+00:00;23;159.0254667;791.41
2020-07-13 13:30:00+00:00;22.98;223.4136667;766.42
2020-07-13 13:45:00+00:00;22.94;259.079;738.35
2020-07-13 14:00:00+00:00;22.91;233.6855333;691
2020-07-13 14:15:00+00:00;22.89;232.2716;660.7
2020-07-13 14:30:00+00:00;22.89;122.9408667;631.55
2020-07-13 14:45:00+00:00;22.9;173.639;603.42
2020-07-13 15:00:00+00:00;22.94;196.0088;559.76
2020-07-13 15:15:00+00:00;22.98;197.9528;534.88
2020-07-13 15:30:00+00:00;23.01;170.0661333;514.73
2020-07-13 15:45:00+00:00;23.03;158.4092667;498.71
2020-07-13 16:00:00+00:00;22.98;114.7913333;464.75
2020-07-13 16:15:00+00:00;22.92;106.2704667;428.94
2020-07-13 16:30:00+00:00;22.84;104.1334667;394.27
2020-07-13 16:45:00+00:00;22.72;87.97826667;360.6
2020-07-13 17:00:00+00:00;22.59;78.44773333;308.32
2020-07-13 17:15:00+00:00;22.49;63.87246667;270.3
2020-07-13 17:30:00+00:00;22.37;45.3908;232.87
2020-07-13 17:45:00+00:00;22.24;28.73246667;195.96
2020-07-13 18:00:00+00:00;22.08;18.81973333;140.07
2020-07-13 18:15:00+00:00;21.82;12.15106667;109.2
2020-07-13 18:30:00+00:00;21.41;7.507866667;81.51
2020-07-13 18:45:00+00:00;20.88;4.561666667;56.61
2020-07-13 19:00:00+00:00;19.84;2.9452;25.74
2020-07-13 19:15:00+00:00;19.2;1.909333333;25.74
2020-07-13 19:30:00+00:00;19.11;0.387333333;0
2020-07-13 19:45:00+00:00;19;0.004933333;0
2020-07-13 20:00:00+00:00;18.45;0;0
2020-07-13 20:15:00+00:00;17.81;0;0
2020-07-13 20:30:00+00:00;17.86;0;0
2020-07-13 20:45:00+00:00;18.04;0;0
2020-07-13 21:00:00+00:00;17.9;0;0
2020-07-13 21:15:00+00:00;17.73;0;0
2020-07-13 21:30:00+00:00;17.59;0;0
2020-07-13 21:45:00+00:00;17.35;0;0
2020-07-13 22:00:00+00:00;16.96;0;0
2020-07-13 22:15:00+00:00;16.52;0;0
2020-07-13 22:30:00+00:00;16.14;0;0
2020-07-13 22:45:00+00:00;15.82;0;0
2020-07-13 23:00:00+00:00;15.53;0;0
2020-07-13 23:15:00+00:00;15.26;0;0
2020-07-13 23:30:00+00:00;15.01;0;0
2020-07-13 23:45:00+00:00;15.1;0;0
2020-07-14 00:00:00+00:00;15.47;0;0
2020-07-14 00:15:00+00:00;14.79;0;0
2020-07-14 00:30:00+00:00;14.48;0;0
2020-07-14 00:45:00+00:00;14.14;0;0
2020-07-14 01:00:00+00:00;13.88;0;0
2020-07-14 01:15:00+00:00;13.64;0;0
2020-07-14 01:30:00+00:00;13.16;0;0
2020-07-14 01:45:00+00:00;13;0;0
2020-07-14 02:00:00+00:00;12.47;0;0
2020-07-14 02:15:00+00:00;12.38;0;0
2020-07-14 02:30:00+00:00;12.58;0;0
2020-07-14 02:45:00+00:00;12.54;0;0
2020-07-14 03:00:00+00:00;12.53;0;0
2020-07-14 03:15:00+00:00;12.43;0;0
2020-07-14 03:30:00+00:00;12.14;0.156133333;0
2020-07-14 03:45:00+00:00;11.81;1.283466667;0
2020-07-14 04:00:00+00:00;11.67;5.1254;14.09
2020-07-14 04:15:00+00:00;11.8;11.5644;14.09
2020-07-14 04:30:00+00:00;12.6;18.83106667;41.19
2020-07-14 04:45:00+00:00;13.11;26.8404;41.19
2020-07-14 05:00:00+00:00;13.77;26.40226667;81.24
2020-07-14 05:15:00+00:00;14.6;30.23466667;102.38
2020-07-14 05:30:00+00:00;15.33;42.90333333;125.08
2020-07-14 05:45:00+00:00;15.96;53.47373333;149.16
2020-07-14 06:00:00+00:00;16.64;64.05266667;192.76
2020-07-14 06:15:00+00:00;17.19;80.09426667;222.57
2020-07-14 06:30:00+00:00;17.67;81.6034;250.76
2020-07-14 06:45:00+00:00;18.04;104.9084;277.56
2020-07-14 07:00:00+00:00;18.45;81.6722;319.35
2020-07-14 07:15:00+00:00;18.91;117.0834;347.41
2020-07-14 07:30:00+00:00;19.17;151.7308667;373.35
2020-07-14 07:45:00+00:00;19.54;116.0466667;397.44
2020-07-14 08:00:00+00:00;19.91;109.9699333;430.01
2020-07-14 08:15:00+00:00;20.01;139.8078;442.77
2020-07-14 08:30:00+00:00;20.16;193.3860667;433.01
2020-07-14 08:45:00+00:00;20.31;181.7783333;403.56
2020-07-14 09:00:00+00:00;20.54;221.5034;466.71
2020-07-14 09:15:00+00:00;20.77;167.4689333;567.71
2020-07-14 09:30:00+00:00;21.01;187.8984;649.16
2020-07-14 09:45:00+00:00;21.28;144.3103333;713.51
2020-07-14 10:00:00+00:00;21.7;193.5036;790.21
2020-07-14 10:15:00+00:00;22.24;148.6088;801.26
2020-07-14 10:30:00+00:00;22.81;203.9857333;815.48
2020-07-14 10:45:00+00:00;23.14;123.6820667;832.47
2020-07-14 11:00:00+00:00;23.1;141.5114667;775.73
2020-07-14 11:15:00+00:00;22.97;110.7911333;753.95
2020-07-14 11:30:00+00:00;22.75;150.376;748.18
2020-07-14 11:45:00+00:00;22.49;124.6842667;756.43
2020-07-14 12:00:00+00:00;22.34;132.4024;813.6
2020-07-14 12:15:00+00:00;22.19;154.9656;793
2020-07-14 12:30:00+00:00;22.05;160.524;781.61
2020-07-14 12:45:00+00:00;22.06;114.4379333;778.26
2020-07-14 13:00:00+00:00;22.2;105.1574;748.84
2020-07-14 13:15:00+00:00;22.2;90.95766667;699.55
2020-07-14 13:30:00+00:00;21.86;66.46073333;639.15
2020-07-14 13:45:00+00:00;21.56;56.81453333;569.03
2020-07-14 14:00:00+00:00;20.95;85.36206667;232.44
2020-07-14 14:15:00+00:00;20.28;112.1874667;142.94
2020-07-14 14:30:00+00:00;19.68;87.3614;92.88
2020-07-14 14:45:00+00:00;19.76;64.27986667;77.33
2020-07-14 15:00:00+00:00;20.74;60.44093333;235.94
2020-07-14 15:15:00+00:00;21.05;57.5478;270.95
2020-07-14 15:30:00+00:00;21.07;35.4354;253.95
2020-07-14 15:45:00+00:00;21;53.48226667;191.44
2020-07-14 16:00:00+00:00;20.87;77.43946667;183.84
2020-07-14 16:15:00+00:00;20.38;49.31646667;169.62
2020-07-14 16:30:00+00:00;19.67;44.81526667;150.23
2020-07-14 16:45:00+00:00;19.08;62.3954;126.32
2020-07-14 17:00:00+00:00;18.89;52.878;116.29
2020-07-14 17:15:00+00:00;18.9;12.40873333;114.98
2020-07-14 17:30:00+00:00;18.92;17.086;77.2
2020-07-14 17:45:00+00:00;18.52;7.592266667;7.52
2020-07-14 18:00:00+00:00;17.62;0.741533333;5.65
2020-07-14 18:15:00+00:00;16.85;3.813266667;4.74
2020-07-14 18:30:00+00:00;16.18;4.5592;05.06
2020-07-14 18:45:00+00:00;15.62;1.238933333;6.47
2020-07-14 19:00:00+00:00;15.54;0.2466;02.08
2020-07-14 19:15:00+00:00;15.71;0.111133333;02.08
2020-07-14 19:30:00+00:00;15.86;0;0
2020-07-14 19:45:00+00:00;15.78;0;0
2020-07-14 20:00:00+00:00;15.67;0;0
2020-07-14 20:15:00+00:00;15.46;0;0
2020-07-14 20:30:00+00:00;15.17;0;0
2020-07-14 20:45:00+00:00;14.89;0;0
2020-07-14 21:00:00+00:00;14.56;0;0
2020-07-14 21:15:00+00:00;14.28;0;0
2020-07-14 21:30:00+00:00;14.12;0;0
2020-07-14 21:45:00+00:00;14.02;0;0
2020-07-14 22:00:00+00:00;13.8;0;0
2020-07-14 22:15:00+00:00;13.61;0;0
2020-07-14 22:30:00+00:00;13.48;0;0
2020-07-14 22:45:00+00:00;13.39;0;0
2020-07-14 23:00:00+00:00;13.27;0;0
2020-07-14 23:15:00+00:00;13.15;0;0
2020-07-14 23:30:00+00:00;13.09;0;0
2020-07-14 23:45:00+00:00;13.05;0;0
2020-07-15 00:00:00+00:00;13.93;0;0
2020-07-15 00:15:00+00:00;13.89;0;0
2020-07-15 00:30:00+00:00;13.53;0;0
2020-07-15 00:45:00+00:00;13.2;0;0
2020-07-15 01:00:00+00:00;12.93;0;0
2020-07-15 01:15:00+00:00;12.64;0;0
2020-07-15 01:30:00+00:00;12.45;0;0
2020-07-15 01:45:00+00:00;12.31;0;0
2020-07-15 02:00:00+00:00;12.06;0;0
2020-07-15 02:15:00+00:00;11.79;0;0
2020-07-15 02:30:00+00:00;11.67;0;0
2020-07-15 02:45:00+00:00;11.65;0;0
2020-07-15 03:00:00+00:00;11.38;0;0
2020-07-15 03:15:00+00:00;11.11;0;0
2020-07-15 03:30:00+00:00;10.98;0.0018;0
2020-07-15 03:45:00+00:00;10.84;0.215066667;0
2020-07-15 04:00:00+00:00;10.86;1.5514;15.41
2020-07-15 04:15:00+00:00;10.86;4.605266667;15.41
2020-07-15 04:30:00+00:00;10.85;10.51813333;37.74
2020-07-15 04:45:00+00:00;11.01;18.28073333;79.59
2020-07-15 05:00:00+00:00;11.19;20.0272;124.3
2020-07-15 05:15:00+00:00;11.44;21.83193333;162.35
2020-07-15 05:30:00+00:00;11.74;29.388;193.9
2020-07-15 05:45:00+00:00;12.03;50.59933333;219.77
2020-07-15 06:00:00+00:00;12.16;62.01;136.61
2020-07-15 06:15:00+00:00;12.27;90.03333333;97.54
2020-07-15 06:30:00+00:00;12.38;60.71673333;105.82
2020-07-15 06:45:00+00:00;12.6;71.86066667;155.53
2020-07-15 07:00:00+00:00;12.82;120.8564667;200.02
2020-07-15 07:15:00+00:00;12.92;167.9700667;240.11
2020-07-15 07:30:00+00:00;13.14;183.546;286.53
2020-07-15 07:45:00+00:00;13.5;225.2795333;338.49
2020-07-15 08:00:00+00:00;13.88;205.7106;479.66
2020-07-15 08:15:00+00:00;14.31;266.8654;573.24
2020-07-15 08:30:00+00:00;14.81;270.5172667;643.11
2020-07-15 08:45:00+00:00;15.35;191.6664667;692.24
2020-07-15 09:00:00+00:00;15.85;288.3642;724.09
2020-07-15 09:15:00+00:00;16.28;152.3228667;746.93
2020-07-15 09:30:00+00:00;16.77;285.8132;769.31
2020-07-15 09:45:00+00:00;17.21;231.7922;791.28
2020-07-15 10:00:00+00:00;17.57;164.9326;821.14
2020-07-15 10:15:00+00:00;17.78;169.3272;835.62
2020-07-15 10:30:00+00:00;17.92;251.451;848.11
2020-07-15 10:45:00+00:00;18.07;274.1536;858.84
2020-07-15 11:00:00+00:00;18.31;263.6275333;868.86
2020-07-15 11:15:00+00:00;18.63;253.7768;871.77
2020-07-15 11:30:00+00:00;18.9;192.0296;872.99
2020-07-15 11:45:00+00:00;19.01;211.4742667;872.75
2020-07-15 12:00:00+00:00;19.03;141.826;869.11
2020-07-15 12:15:00+00:00;19.08;114.8261333;862.8
2020-07-15 12:30:00+00:00;19.19;136.2386;854.63
2020-07-15 12:45:00+00:00;19.32;136.5846;844.84
2020-07-15 13:00:00+00:00;19.46;230.7626;824.08
2020-07-15 13:15:00+00:00;19.56;321.6624667;806.33
2020-07-15 13:30:00+00:00;19.62;279.6212;788.31
2020-07-15 13:45:00+00:00;19.69;217.2319333;770.08
2020-07-15 14:00:00+00:00;19.83;218.7550667;735.7
2020-07-15 14:15:00+00:00;20.01;143.9730667;706.81
2020-07-15 14:30:00+00:00;20.15;96.2514;675.01
2020-07-15 14:45:00+00:00;20.2;107.066;640.64
2020-07-15 15:00:00+00:00;20.19;114.4898;580.4
2020-07-15 15:15:00+00:00;20.18;221.6160667;545.26
2020-07-15 15:30:00+00:00;20.18;93.25253333;512.65
2020-07-15 15:45:00+00:00;20.14;73.1916;482.24
2020-07-15 16:00:00+00:00;20.02;87.91706667;428.91
2020-07-15 16:15:00+00:00;19.83;69.78093333;397.15
2020-07-15 16:30:00+00:00;19.59;20.74313333;366.03
2020-07-15 16:45:00+00:00;19.41;12.40133333;335.47
2020-07-15 17:00:00+00:00;19.44;8.366266667;284.99
2020-07-15 17:15:00+00:00;19.72;12.8336;108.22
2020-07-15 17:30:00+00:00;19.63;9.0594;20.08
2020-07-15 17:45:00+00:00;19.18;6.1372;9.5
2020-07-15 18:00:00+00:00;18.69;4.774866667;12.85
2020-07-15 18:15:00+00:00;17.77;7.074733333;67.56
2020-07-15 18:30:00+00:00;16.84;6.184933333;79.56
2020-07-15 18:45:00+00:00;16.32;1.858533333;54.17
2020-07-15 19:00:00+00:00;16.02;0.1852;22.41
2020-07-15 19:15:00+00:00;15.69;0.0014;22.41
2020-07-15 19:30:00+00:00;15.22;0;0
2020-07-15 19:45:00+00:00;14.69;0;0
2020-07-15 20:00:00+00:00;14.48;0;0
2020-07-15 20:15:00+00:00;14.35;0;0
2020-07-15 20:30:00+00:00;14.1;0;0
2020-07-15 20:45:00+00:00;13.79;0;0
2020-07-15 21:00:00+00:00;13.95;0;0
2020-07-15 21:15:00+00:00;13.98;0;0
2020-07-15 21:30:00+00:00;13.93;0;0
2020-07-15 21:45:00+00:00;13.87;0;0
2020-07-15 22:00:00+00:00;13.76;0;0
2020-07-15 22:15:00+00:00;13.63;0;0
2020-07-15 22:30:00+00:00;13.51;0;0
2020-07-15 22:45:00+00:00;13.45;0;0
2020-07-15 23:00:00+00:00;13.31;0;0
2020-07-15 23:15:00+00:00;13.37;0;0
2020-07-15 23:30:00+00:00;13.63;0;0
2020-07-15 23:45:00+00:00;13.74;0;0
2020-07-16 00:00:00+00:00;14.2;0;0
2020-07-16 00:15:00+00:00;13.86;0;0
2020-07-16 00:30:00+00:00;13.53;0;0
2020-07-16 00:45:00+00:00;13.62;0;0
2020-07-16 01:00:00+00:00;13.68;0;0
2020-07-16 01:15:00+00:00;13.46;0;0
2020-07-16 01:30:00+00:00;13.33;0;0
2020-07-16 01:45:00+00:00;13.54;0;0
2020-07-16 02:00:00+00:00;13.59;0;0
2020-07-16 02:15:00+00:00;13.56;0;0
2020-07-16 02:30:00+00:00;13.48;0;0
2020-07-16 02:45:00+00:00;13.37;0;0
2020-07-16 03:00:00+00:00;13.18;0;0
2020-07-16 03:15:00+00:00;13.01;0;0
2020-07-16 03:30:00+00:00;12.87;0;0
2020-07-16 03:45:00+00:00;12.57;0.000933333;0
2020-07-16 04:00:00+00:00;12.54;0.1946;8.14
2020-07-16 04:15:00+00:00;12.6;0.7632;8.14
2020-07-16 04:30:00+00:00;12.73;1.3894;24.11
2020-07-16 04:45:00+00:00;12.99;3.2546;54.05
2020-07-16 05:00:00+00:00;13.11;2.395733333;74.7
2020-07-16 05:15:00+00:00;13.15;5.1504;74.7
2020-07-16 05:30:00+00:00;13.3;5.629066667;100.56
2020-07-16 05:45:00+00:00;13.42;6.671;102.07
2020-07-16 06:00:00+00:00;13.62;11.45666667;123.29
2020-07-16 06:15:00+00:00;13.89;9.537333333;141.59
2020-07-16 06:30:00+00:00;14.13;11.18213333;136.41
2020-07-16 06:45:00+00:00;14.22;20.59673333;110.68
2020-07-16 07:00:00+00:00;14.27;15.77913333;103.56
2020-07-16 07:15:00+00:00;14.31;16.479;130.3
2020-07-16 07:30:00+00:00;14.39;20.57433333;163.13
2020-07-16 07:45:00+00:00;14.6;20.1206;201.31
2020-07-16 08:00:00+00:00;14.84;29.08486667;246.89
2020-07-16 08:15:00+00:00;14.98;39.9604;233.42
2020-07-16 08:30:00+00:00;15.03;47.90253333;211.32
2020-07-16 08:45:00+00:00;15.01;52.57493333;181.67
2020-07-16 09:00:00+00:00;14.99;46.7438;136.3
2020-07-16 09:15:00+00:00;15.04;23.88206667;118.49
2020-07-16 09:30:00+00:00;15.09;29.6282;115.62
2020-07-16 09:45:00+00:00;15.14;36.76166667;125.85
2020-07-16 10:00:00+00:00;15.16;43.7432;129.5
2020-07-16 10:15:00+00:00;15.11;53.64806667;88.68
2020-07-16 10:30:00+00:00;15.08;76.04286667;71.28
2020-07-16 10:45:00+00:00;15.13;55.50073333;74.38
2020-07-16 11:00:00+00:00;15.36;85.3766;98.62
2020-07-16 11:15:00+00:00;15.87;57.60113333;238.97
2020-07-16 11:30:00+00:00;16.2;129.7173333;236.08
2020-07-16 11:45:00+00:00;15.86;162.5538;107.83
2020-07-16 12:00:00+00:00;15.89;122.2568667;102.15
2020-07-16 12:15:00+00:00;16.44;130.7440667;266.2
2020-07-16 12:30:00+00:00;17.15;167.946;364.45
2020-07-16 12:45:00+00:00;17.53;132.6172;405.14
2020-07-16 13:00:00+00:00;17.17;18.6652;136.35
2020-07-16 13:15:00+00:00;17.04;51.555;164.02
2020-07-16 13:30:00+00:00;17.53;32.46733333;300.01
2020-07-16 13:45:00+00:00;18.44;17.46166667;530.78
2020-07-16 14:00:00+00:00;17.93;31.51293333;221.3
2020-07-16 14:15:00+00:00;16.69;52.27533333;123.75
2020-07-16 14:30:00+00:00;16.49;95.73773333;231.52
2020-07-16 14:45:00+00:00;17.89;77.4412;518.94
2020-07-16 15:00:00+00:00;18.3;17.67886667;506.65
2020-07-16 15:15:00+00:00;18.23;10.67593333;509.68
2020-07-16 15:30:00+00:00;18.89;35.56386667;500.03
2020-07-16 15:45:00+00:00;19.75;7.0242;479.29
2020-07-16 16:00:00+00:00;19.1;13.50086667;24.88
2020-07-16 16:15:00+00:00;17.71;22.00346667;99.82
2020-07-16 16:30:00+00:00;17.36;28.78333333;208.31
2020-07-16 16:45:00+00:00;18.04;18.39586667;346.17
2020-07-16 17:00:00+00:00;18.48;7.452933333;291.79
2020-07-16 17:15:00+00:00;18.67;4.214466667;224.73
2020-07-16 17:30:00+00:00;17.35;3.414133333;135.11
2020-07-16 17:45:00+00:00;15.9;5.7606;25.74
2020-07-16 18:00:00+00:00;15.98;3.705266667;63.82
2020-07-16 18:15:00+00:00;16.23;5.373133333;82.32
2020-07-16 18:30:00+00:00;16.48;6.343266667;77.16
2020-07-16 18:45:00+00:00;16.69;3.511133333;51.28
2020-07-16 19:00:00+00:00;16.66;0.7038;19.97
2020-07-16 19:15:00+00:00;16.47;0.244333333;19.97
2020-07-16 19:30:00+00:00;16.28;0.0418;0
2020-07-16 19:45:00+00:00;16.15;0;0
2020-07-16 20:00:00+00:00;16.2;0;0
2020-07-16 20:15:00+00:00;16.21;0;0
2020-07-16 20:30:00+00:00;16.15;0;0
2020-07-16 20:45:00+00:00;16.07;0;0
2020-07-16 21:00:00+00:00;16.04;0;0
2020-07-16 21:15:00+00:00;15.89;0;0
2020-07-16 21:30:00+00:00;15.72;0;0
2020-07-16 21:45:00+00:00;15.59;0;0
2020-07-16 22:00:00+00:00;15.42;0;0
2020-07-16 22:15:00+00:00;15.24;0;0
2020-07-16 22:30:00+00:00;15.08;0;0
2020-07-16 22:45:00+00:00;14.92;0;0
2020-07-16 23:00:00+00:00;14.57;0;0
2020-07-16 23:15:00+00:00;14.18;0;0
2020-07-16 23:30:00+00:00;13.86;0;0
2020-07-16 23:45:00+00:00;13.61;0;0
2020-07-17 00:00:00+00:00;13.91;0;0
2020-07-17 00:15:00+00:00;13.68;0;0
2020-07-17 00:30:00+00:00;13.42;0;0
2020-07-17 00:45:00+00:00;13.28;0;0
2020-07-17 01:00:00+00:00;13.25;0;0
2020-07-17 01:15:00+00:00;13.23;0;0
2020-07-17 01:30:00+00:00;13.2;0;0
2020-07-17 01:45:00+00:00;13.17;0;0
2020-07-17 02:00:00+00:00;13.15;0;0
2020-07-17 02:15:00+00:00;13.12;0;0
2020-07-17 02:30:00+00:00;13.09;0;0
2020-07-17 02:45:00+00:00;13.06;0;0
2020-07-17 03:00:00+00:00;13.02;0;0
2020-07-17 03:15:00+00:00;12.98;0;0
2020-07-17 03:30:00+00:00;12.94;0.0298;0
2020-07-17 03:45:00+00:00;12.91;0.462466667;0
2020-07-17 04:00:00+00:00;12.97;2.971933333;1.78
2020-07-17 04:15:00+00:00;13.02;4.2074;1.78
2020-07-17 04:30:00+00:00;13.05;7.525533333;5.33
2020-07-17 04:45:00+00:00;13.09;11.83233333;11.98
2020-07-17 05:00:00+00:00;13.14;18.78833333;20.21
2020-07-17 05:15:00+00:00;13.22;22.555;28.58
2020-07-17 05:30:00+00:00;13.34;18.5906;39.16
2020-07-17 05:45:00+00:00;13.5;30.0394;51.68
2020-07-17 06:00:00+00:00;13.66;43.57433333;83.36
2020-07-17 06:15:00+00:00;13.84;58.59286667;111.95
2020-07-17 06:30:00+00:00;14.03;65.90973333;137.47
2020-07-17 06:45:00+00:00;14.21;75.52513333;160.3
